,id,title,year,rated,duration,genre,cast,director,language,imdb_rating,votes
567,tt0117688,Solo,1996,PG-13,94 min,"Action, Sci-Fi, Thriller","Mario Van Peebles, Barry Corbin, William Sadler, Jaime Gomez",Norberto Barba,"English, Spanish",4.1,"4,080"
568,tt0117774,The Substitute,1996,R,114 min,"Action, Crime, Drama, Thriller","Tom Berenger, Raymond Cruz, William Forsythe, Luis Guzmán",Robert Mandel,English,6.0,"12,493"
569,tt0114736,True Crime,1995,R,94 min,"Crime, Drama, Mystery, Thriller","Alicia Silverstone, Kevin Dillon, Bill Nunn, Michael Bowen",Pat Verducci,English,5.4,"2,336"
570,tt0116289,Feeling Minnesota,1996,R,99 min,"Comedy, Crime, Drama, Romance","Keanu Reeves, Cameron Diaz, Vincent D'Onofrio, Delroy Lindo",Steven Baigelman,English,5.4,"10,536"
571,tt0109593,Delta of Venus,1995,R,102 min,Drama,"Audie England, Costas Mandylor, Eric da Silva, Raven Snow",Zalman King,English,4.7,"1,927"
572,tt0112368,Angus,1995,PG-13,90 min,"Comedy, Drama","Perry Anzilotti, Kathy Bates, Robert Curtis Brown, Kevin Connolly",Patrick Read Johnson,English,6.7,"6,321"
573,tt0115742,Boys,1996,PG-13,86 min,"Drama, Mystery, Romance","Winona Ryder, Lukas Haas, John C. Reilly, James Le Gros",Stacy Cochran,"English, Spanish",5.0,"3,426"
574,tt0117420,The Quest,1996,PG-13,95 min,"Action, Adventure, Drama, Thriller","Jean-Claude Van Damme, Roger Moore, James Remar, Janet Gunn",Jean-Claude Van Damme,English,5.6,"24,358"
575,tt0117784,Sunset Park,1996,R,99 min,"Drama, Sport","Rhea Perlman, Fredro Starr, Carol Kane, Terrence Howard",Steve Gomer,English,6.0,"1,529"
576,tt0117107,Mulholland Falls,1996,R,107 min,"Crime, Drama, Mystery, Thriller","Nick Nolte, Melanie Griffith, Chazz Palminteri, Michael Madsen",Lee Tamahori,English,6.3,"15,905"
577,tt0117979,The Truth About Cats & Dogs,1996,PG-13,97 min,"Comedy, Romance","Uma Thurman, Janeane Garofalo, Ben Chaplin, Jamie Foxx",Michael Lehmann,English,6.2,"24,973"
578,tt0095776,Oliver & Company,1988,G,74 min,"Animation, Adventure, Comedy, Family, Musical","Joey Lawrence, Billy Joel, Cheech Marin, Richard Mulligan",George Scribner,English,6.7,"44,155"
579,tt0115851,Celtic Pride,1996,PG-13,91 min,"Comedy, Sport","Damon Wayans, Daniel Stern, Dan Aykroyd, Gail O'Grady",Tom DeCerchio,English,5.3,"9,541"
580,tt0116322,Flipper,1996,PG,95 min,"Adventure, Family","Elijah Wood, Paul Hogan, Jonathan Banks, Robert Deacon",Alan Shapiro,English,5.3,"10,267"
581,tt0112817,Dead Man,1995,R,121 min,"Adventure, Drama, Fantasy, Western","Johnny Depp, Gary Farmer, Crispin Glover, Lance Henriksen",Jim Jarmusch,"English, Cree",7.6,"90,968"
582,tt0113362,The Horseman on the Roof,1995,R,118 min,"Adventure, Drama, Romance, War","Juliette Binoche, Olivier Martinez, Pierre Arditi, François Cluzet",Jean-Paul Rappeneau,"French, Italian",7.1,"5,653"
583,tt0108500,The Visitors,1993,R,107 min,"Comedy, Fantasy","Christian Clavier, Jean Reno, Valérie Lemercier, Marie-Anne Chazel",Jean-Marie Poiré,"French, German, English",7.1,"32,498"
584,tt0117108,Multiplicity,1996,PG-13,117 min,"Comedy, Romance, Sci-Fi","Michael Keaton, Andie MacDowell, Zack Duhame, Katie Schlossberg",Harold Ramis,English,6.1,"29,869"
585,tt0118114,Wallace & Gromit: The Best of Aardman Animation,1996,N/A,75 min,"Animation, Comedy, Family",N/A,Nick Park,English,8.6,"3,828"
586,tt0113270,The Haunted World of Edward D. Wood Jr.,1995,Not Rated,89 min,"Documentary, Biography","Maila Nurmi, Dolores Fuller, Paul Marco, Conrad Brooks",Brett Thompson,English,7.3,419
587,tt0115963,The Craft,1996,R,101 min,"Drama, Fantasy, Horror, Thriller","Robin Tunney, Fairuza Balk, Neve Campbell, Rachel True",Andrew Fleming,"English, French",6.4,"79,838"
588,tt0116448,The Great White Hype,1996,R,91 min,"Comedy, Sport","Samuel L. Jackson, Jeff Goldblum, Peter Berg, Corbin Bernsen",Reginald Hudlin,English,5.5,"8,410"
589,tt0116827,Last Dance,1996,R,103 min,"Drama, Thriller","Sharon Stone, Rob Morrow, Randy Quaid, Peter Gallagher",Bruce Beresford,English,5.7,"3,910"
590,tt0112701,Cold Comfort Farm,1995,PG,105 min,"Comedy, Romance","Eileen Atkins, Kate Beckinsale, Sheila Burrell, Stephen Fry",John Schlesinger,English,7.2,"6,580"
591,tt0116508,Heaven's Prisoners,1996,R,132 min,"Drama, Mystery, Thriller","Alec Baldwin, Kelly Lynch, Mary Stuart Masterson, Eric Roberts",Phil Joanou,English,5.8,"5,065"
592,tt0117500,The Rock,1996,R,136 min,"Action, Adventure, Thriller","Sean Connery, Nicolas Cage, Ed Harris, John Spencer",Michael Bay,English,7.4,"314,664"
593,tt0109592,Cemetery Man,1994,R,105 min,"Comedy, Horror","Rupert Everett, François Hadji-Lazaro, Anna Falchi, Mickey Knox",Michele Soavi,"Italian, English",7.2,"19,980"
594,tt0117998,Twister,1996,PG-13,113 min,"Action, Adventure, Thriller","Helen Hunt, Bill Paxton, Cary Elwes, Jami Gertz",Jan de Bont,English,6.4,"177,503"
595,tt0115624,Barb Wire,1996,R,98 min,"Action, Sci-Fi","Amir AboulEla, Adriana Alexander, David Andriole, Vanessa Lee Asher",David Hogan,"English, French, German",3.3,"25,269"
596,tt0113568,Ghost in the Shell,1995,TV-MA,83 min,"Animation, Action, Crime, Drama, Mystery, Sci-Fi, Thriller","Atsuko Tanaka, Akio Ôtsuka, Kôichi Yamadera, Yutaka Nakano",Mamoru Oshii,Japanese,8.0,"129,766"
597,tt0117894,Thinner,1996,R,93 min,"Fantasy, Horror","Robert John Burke, Lucinda Jenney, Bethany Joy Lenz, Time Winters",Tom Holland,English,5.8,"28,457"
598,tt0117723,Spy Hard,1996,PG-13,81 min,"Action, Comedy","Leslie Nielsen, Nicollette Sheridan, Charles Durning, Marcia Gay Harden",Rick Friedberg,"English, French, Spanish",5.4,"36,185"
599,tt0112691,A Close Shave,1995,Not Rated,30 min,"Animation, Short, Comedy, Crime, Family, Mystery","Peter Sallis, Anne Reid",Nick Park,English,8.1,"39,007"
600,tt0117768,The Stupids,1996,PG,94 min,"Adventure, Comedy","Tom Arnold, Jessica Lundy, Bug Hall, Alex McKenna",John Landis,"English, French",4.3,"6,433"
601,tt0115571,The Arrival,1996,PG-13,115 min,"Mystery, Sci-Fi, Thriller","Charlie Sheen, Lindsay Crouse, Richard Schiff, Shane",David Twohy,"English, Spanish",6.2,"32,887"
602,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,PG,95 min,Comedy,"Peter Sellers, George C. Scott, Sterling Hayden, Keenan Wynn",Stanley Kubrick,"English, Russian",8.4,"453,622"
603,tt0109688,Ashes of Time,1994,R,100 min,"Action, Drama","Brigitte Lin, Leslie Cheung, Maggie Cheung, Tony Chiu-Wai Leung",Kar-Wai Wong,"Mandarin, Cantonese",7.2,"13,423"
604,tt0110480,Maya Lin: A Strong Clear Vision,1994,N/A,105 min,"Documentary, Biography",Maya Lin,Freida Lee Mock,English,7.3,449
605,tt0108211,Stalingrad,1993,Not Rated,134 min,"Drama, War","Dominique Horwitz, Thomas Kretschmann, Jochen Nickel, Sebastian Rudolph",Joseph Vilsmaier,"German, Russian",7.5,"31,015"
606,tt0117331,The Phantom,1996,PG,100 min,"Action, Adventure, Comedy, Fantasy","Billy Zane, Kristy Swanson, Treat Williams, Catherine Zeta-Jones",Simon Wincer,English,5.0,"32,459"
607,tt0117765,Striptease,1996,R,115 min,"Comedy, Crime, Drama, Thriller","Demi Moore, Burt Reynolds, Armand Assante, Ving Rhames",Andrew Bergman,English,4.5,"43,076"
608,tt0113280,Heavy,1995,R,105 min,"Drama, Romance","Pruitt Taylor Vince, Shelley Winters, Liv Tyler, Debbie Harry",James Mangold,English,6.8,"4,407"
609,tt0116669,Jack,1996,PG-13,113 min,"Comedy, Drama, Fantasy","Robin Williams, Diane Lane, Brian Kerwin, Jennifer Lopez",Francis Ford Coppola,"English, Spanish",5.8,"56,309"
610,tt0116594,I Shot Andy Warhol,1996,R,103 min,"Biography, Drama","Lili Taylor, Jared Harris, Martha Plimpton, Lothaire Bluteau",Mary Harron,English,6.6,"6,377"
611,tt0070820,Journey of the Hyena,1973,Not Rated,85 min,Drama,"Magaye Niang, Myriam Niang, Christoph Colomb, Mustapha Ture",Djibril Diop Mambéty,"Wolof, Arabic, French",7.1,"2,573"
612,tt0063715,Spirits of the Dead,1968,R,121 min,"Drama, Horror, Mystery","Brigitte Bardot, Alain Delon, Jane Fonda, Terence Stamp","Federico Fellini, Louis Malle, Roger Vadim","French, Italian, English",6.5,"5,752"
613,tt0117951,Trainspotting,1996,R,93 min,Drama,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd",Danny Boyle,English,8.1,"638,421"
614,tt0118523,'Til There Was You,1997,PG-13,113 min,"Romance, Comedy","John Plumpis, Janel Moloney, Yvonne Zima, Christine Ebersole",Scott Winant,English,4.9,"2,646"
615,tt0116629,Independence Day,1996,PG-13,145 min,"Action, Adventure, Sci-Fi","Will Smith, Bill Pullman, Jeff Goldblum, Mary McDonnell",Roland Emmerich,English,7.0,"528,920"
616,tt0117737,Stealing Beauty,1996,R,118 min,"Drama, Mystery, Romance","Carlo Cecchi, Sinéad Cusack, Joseph Fiennes, Jason Flemyng",Bernardo Bertolucci,"English, French, German, Spanish, Italian",6.6,"26,158"
617,tt0116277,The Fan,1996,R,116 min,"Action, Drama, Sport, Thriller","Robert De Niro, Wesley Snipes, Ellen Barkin, John Leguizamo",Tony Scott,"English, Spanish",5.9,"46,258"
618,tt0116583,The Hunchback of Notre Dame,1996,G,91 min,"Animation, Drama, Family, Musical, Romance","Jason Alexander, Mary Kay Bergman, Corey Burton, Jim Cummings","Gary Trousdale, Kirk Wise","English, Latin",6.9,"142,701"
619,tt0115798,The Cable Guy,1996,PG-13,96 min,"Comedy, Drama, Thriller","Jim Carrey, Matthew Broderick, Leslie Mann, Jack Black",Ben Stiller,"English, French",6.1,"153,772"
620,tt0116778,Kingpin,1996,PG-13,114 min,"Comedy, Sport","Woody Harrelson, Randy Quaid, Vanessa Angel, Bill Murray","Bobby Farrelly, Peter Farrelly",English,6.9,"77,306"
621,tt0116213,Eraser,1996,R,115 min,"Action, Drama, Thriller","Arnold Schwarzenegger, James Caan, Vanessa Williams, James Coburn",Chuck Russell,English,6.1,"104,205"
622,tt0117218,The Nutty Professor,1996,PG-13,95 min,"Comedy, Romance, Sci-Fi","Eddie Murphy, Jada Pinkett Smith, James Coburn, Larry Miller",Tom Shadyac,English,5.6,"110,202"
623,tt0111546,An Unforgettable Summer,1994,N/A,82 min,"Drama, Romance, War","Kristin Scott Thomas, Claudiu Bleont, Olga Tudorache, George Constantin",Lucian Pintilie,"Romanian, French, English",7.4,901
624,tt0113610,"The Last Klezmer: Leopold Kozlowski, His Life and Music",1994,N/A,85 min,"Documentary, Music",Leopold Kozlowski,Yale Strom,"English, Polish, Yiddish, Russian",8.6,29
625,tt0111237,Somebody to Love,1994,R,102 min,"Comedy, Drama","Rosie Perez, Harvey Keitel, Anthony Quinn, Michael DeLorenzo",Alexandre Rockwell,English,5.4,663
626,tt0116040,Daylight,1996,PG-13,114 min,"Action, Adventure, Drama, Thriller","Sylvester Stallone, Amy Brenneman, Viggo Mortensen, Dan Hedaya",Rob Cohen,English,5.9,"66,999"
627,tt0116365,The Frighteners,1996,R,110 min,"Comedy, Fantasy, Horror","Michael J. Fox, Trini Alvarado, Peter Dobson, John Astin",Peter Jackson,English,7.1,"82,373"
628,tt0116905,Lone Star,1996,R,135 min,"Drama, Mystery","Stephen Mendillo, Stephen J. Lang, Chris Cooper, Elizabeth Peña",John Sayles,"English, Spanish",7.4,"28,117"
629,tt0116493,Harriet the Spy,1996,PG,100 min,"Comedy, Drama, Family","Michelle Trachtenberg, Gregory Smith, Vanessa Chester, Rosie O'Donnell",Bronwen Hughes,English,5.9,"9,672"
630,tt0117333,Phenomenon,1996,PG,123 min,"Drama, Fantasy, Romance, Sci-Fi","John Travolta, Kyra Sedgwick, Forest Whitaker, Robert Duvall",Jon Turteltaub,"Portuguese, Spanish, English",6.4,"74,544"
631,tt0118113,Walking and Talking,1996,R,86 min,"Comedy, Drama, Romance","Amy Braverman, Miranda Rhyne, Catherine Keener, Anne Heche",Nicole Holofcener,English,6.7,"3,142"
632,tt0117628,She's the One,1996,R,96 min,"Comedy, Drama, Romance","John Mahoney, Edward Burns, Michael McGlone, Maxine Bahns",Edward Burns,English,6.0,"16,562"
633,tt0117913,A Time to Kill,1996,R,149 min,"Crime, Drama, Thriller","Matthew McConaughey, Sandra Bullock, Samuel L. Jackson, Kevin Spacey",Joel Schumacher,English,7.5,"134,152"
634,tt0115530,American Buffalo,1996,R,88 min,Drama,"Dustin Hoffman, Dennis Franz, Sean Nelson",Michael Corrente,English,5.8,"3,465"
635,tt0115493,Alaska,1996,PG,109 min,"Adventure, Family","Thora Birch, Vincent Kartheiser, Dirk Benedict, Charlton Heston",Fraser C. Heston,English,5.8,"5,113"
636,tt0116320,Fled,1996,R,98 min,"Action, Adventure, Crime, Drama, Romance","Laurence Fishburne, Stephen Baldwin, Will Patton, Robert John Burke",Kevin Hooks,"English, Spanish",5.4,"8,557"
637,tt0116756,Kazaam,1996,PG,93 min,"Comedy, Family, Fantasy, Musical","Shaquille O'Neal, Francis Capra, Ally Walker, James Acheson",Paul Michael Glaser,English,3.0,"23,163"
638,tt0116823,Larger Than Life,1996,PG,93 min,"Comedy, Family","Jerry Adler, Bill Murray, Richard Alan Baker, Richie Allan",Howard Franklin,English,5.7,"6,827"
639,tt0118073,A Very Brady Sequel,1996,PG-13,90 min,Comedy,"Shelley Long, Gary Cole, Christopher Daniel Barnes, Christine Taylor",Arlene Sanford,English,5.7,"10,020"
640,tt0061495,The Collector,1967,Not Rated,89 min,"Comedy, Drama, Romance","Patrick Bauchau, Haydée Politoff, Daniel Pommereulle, Alain Jouffroy",Éric Rohmer,"Italian, French, English",7.5,"6,860"
641,tt0110246,Kaspar Hauser,1993,N/A,139 min,"Drama, History, Mystery","André Eisermann, Udo Samel, Jeremy Clyde, Katharina Thalbach",Peter Sehr,German,7.0,410
642,tt0115472,The Adventures of Pinocchio,1996,G,96 min,"Adventure, Drama, Family, Fantasy, Musical","Martin Landau, Jonathan Taylor Thomas, Geneviève Bujold, Udo Kier",Steve Barron,English,5.2,"5,368"
643,tt0116707,Joe's Apartment,1996,PG-13,80 min,"Comedy, Fantasy, Musical, Sci-Fi","Jerry O'Connell, Megan Ward, Billy West, Reginald Hudlin",John Payson,"English, Spanish",5.5,"12,613"
644,tt0116313,The First Wives Club,1996,PG,103 min,Comedy,"Goldie Hawn, Bette Midler, Diane Keaton, Maggie Smith",Hugh Wilson,"English, Italian, French",6.4,"44,092"
645,tt0117438,Ransom,1996,R,121 min,"Action, Crime, Thriller","Mel Gibson, Rene Russo, Brawley Nolte, Gary Sinise",Ron Howard,English,6.7,"119,153"
646,tt0116531,High School High,1996,PG-13,86 min,"Comedy, Crime, Romance","Jon Lovitz, Tia Carrere, Louise Fletcher, Mekhi Phifer",Hart Bochner,English,5.6,"12,668"
647,tt0116353,Foxfire,1996,R,102 min,Drama,"Hedy Burress, Angelina Jolie, Jenny Lewis, Jenny Shimizu",Annette Haywood-Carter,English,6.2,"8,614"
648,tt0115857,Chain Reaction,1996,PG-13,107 min,"Action, Drama, Sci-Fi, Thriller","Keanu Reeves, Morgan Freeman, Rachel Weisz, Fred Ward",Andrew Davis,English,5.7,"48,045"
649,tt0117008,Matilda,1996,PG,102 min,"Comedy, Family, Fantasy","Mara Wilson, Danny DeVito, Rhea Perlman, Embeth Davidtz",Danny DeVito,English,6.9,"130,379"
650,tt0116191,Emma,1996,PG,120 min,"Comedy, Drama, Romance","Gwyneth Paltrow, James Cosmo, Greta Scacchi, Alan Cumming",Douglas McGrath,English,6.6,"36,103"
651,tt0115986,The Crow: City of Angels,1996,R,84 min,"Action, Crime, Fantasy, Thriller","Vincent Perez, Mia Kirshner, Richard Brooks, Iggy Pop",Tim Pope,English,4.7,"19,228"
652,tt0116571,House Arrest,1996,PG,108 min,"Comedy, Family","Kyle Howard, Herbert Russell, Jamie Lee Curtis, Kevin Pollak",Harry Winer,English,5.9,"8,075"
653,tt0053459,Eyes Without a Face,1960,Not Rated,90 min,"Drama, Horror","Pierre Brasseur, Alida Valli, Juliette Mayniel, Alexandre Rignault",Georges Franju,French,7.7,"27,945"
654,tt0117826,Bordello of Blood,1996,R,87 min,"Comedy, Fantasy, Horror","John Kassir, Dennis Miller, Erika Eleniak, Angie Everhart",Gilbert Adler,"English, Spanish",5.4,"13,756"
655,tt0117718,The Spitfire Grill,1996,PG-13,117 min,Drama,"Alison Elliott, Ellen Burstyn, Marcia Gay Harden, Will Patton",Lee David Zlotoff,English,7.0,"5,275"
656,tt0116225,John Carpenter's Escape From L.A.,1996,R,101 min,"Action, Adventure, Sci-Fi, Thriller","Kurt Russell, A.J. Langer, Steve Buscemi, Georges Corraface",John Carpenter,"English, Spanish",5.8,"70,087"
657,tt0115632,Basquiat,1996,R,107 min,"Biography, Drama","Jeffrey Wright, Michael Wincott, Benicio Del Toro, Claire Forlani",Julian Schnabel,"English, Spanish",6.9,"19,641"
658,tt0117918,Tin Cup,1996,R,135 min,"Comedy, Drama, Romance, Sport","Kevin Costner, Rene Russo, Don Johnson, Cheech Marin",Ron Shelton,English,6.4,"46,345"
659,tt0068646,The Godfather,1972,R,175 min,"Crime, Drama","Marlon Brando, Al Pacino, James Caan, Richard S. Castellano",Francis Ford Coppola,"English, Italian, Latin",9.2,"1,635,913"
660,tt0104558,Supercop,1992,R,91 min,"Action, Comedy, Crime, Thriller","Jackie Chan, Michelle Yeoh, Maggie Cheung, Kenneth Tsang",Stanley Tong,"Cantonese, English, Mandarin, Malay, Thai",6.9,"19,519"
661,tt0115736,Bound,1996,R,109 min,"Crime, Thriller","Jennifer Tilly, Gina Gershon, Joe Pantoliano, John P. Ryan","Lana Wachowski, Lilly Wachowski","English, Italian",7.3,"50,711"
662,tt0115836,Carpool,1996,PG,89 min,Comedy,"Tom Arnold, David Paymer, Rhea Perlman, Rod Steiger",Arthur Hiller,English,5.0,"4,516"
663,tt0116745,Kansas City,1996,R,116 min,"Crime, Drama, Music, Thriller","Jennifer Jason Leigh, Miranda Richardson, Harry Belafonte, Michael Murphy",Robert Altman,English,6.4,"4,357"
664,tt0119214,Gone Fishin',1997,PG,94 min,"Comedy, Crime","Joe Pesci, Danny Glover, Rosanna Arquette, Lynn Whitfield",Christopher Cain,English,4.9,"9,448"
665,tt0110693,Nothing to Lose,1994,R,N/A,"Action, Crime, Drama, Mystery","Alexandra Paul, Youssef Abed-Alnour, Paul Gleason, Michael V. Gazzo",Izidore K. Musallam,English,6.1,55
666,tt0106544,Supercop 2,1993,R,104 min,"Action, Comedy, Crime, Thriller","Michelle Yeoh, Rongguang Yu, Emil Chau, Athena Chu",Stanley Tong,Cantonese,6.2,"3,644"
667,tt0120004,The Relic,1997,R,110 min,"Horror, Mystery, Sci-Fi, Thriller","Penelope Ann Miller, Tom Sizemore, Linda Hunt, James Whitmore",Peter Hyams,English,5.8,"25,161"
668,tt0116654,The Island of Dr. Moreau,1996,PG-13,96 min,"Horror, Sci-Fi, Thriller","Marlon Brando, Val Kilmer, David Thewlis, Fairuza Balk","John Frankenheimer, Richard Stanley","English, Indonesian",4.6,"31,234"
669,tt0116311,First Kid,1996,PG,101 min,"Family, Comedy","Sinbad, Brock Pierce, Blake Boyd, Timothy Busfield",David Mickey Evans,English,5.3,"10,247"
670,tt0117965,The Trigger Effect,1996,R,94 min,"Drama, Thriller","Kyle MacLachlan, Elisabeth Shue, Dermot Mulroney, Richard T. Jones",David Koepp,"Italian, English",5.7,"6,116"
671,tt0115725,Bogus,1996,PG,110 min,"Comedy, Family, Fantasy","Whoopi Goldberg, Gérard Depardieu, Haley Joel Osment, Andrea Martin",Norman Jewison,"English, French",5.4,"6,202"
672,tt0115783,Bulletproof,1996,R,84 min,"Action, Comedy, Crime","Damon Wayans, Adam Sandler, James Caan, Jeep Swenson",Ernest R. Dickerson,English,5.8,"35,321"
673,tt0113596,The Land Before Time III: The Time of the Great Giving,1995,G,71 min,"Animation, Adventure, Family, Musical","Scott McAfee, Candace Hutson, Heather Hogan, Jeff Bennett",Roy Allen Smith,English,5.7,"5,611"
674,tt0109001,1-900,1994,Not Rated,87 min,"Romance, Drama","Ariane Schluter, Ad van Kempen",Theo van Gogh,Dutch,6.2,587
675,tt0113253,Halloween: The Curse of Michael Myers,1995,R,87 min,"Horror, Thriller","Donald Pleasence, Paul Rudd, Marianne Hagan, Mitchell Ryan",Joe Chappelle,English,4.8,"31,505"
676,tt0117991,Twelfth Night,1996,PG,134 min,"Comedy, Drama, Romance","Imogen Stubbs, Steven Mackintosh, Nicholas Farrell, Sidney Livingstone",Trevor Nunn,English,7.2,"5,669"
677,tt0117093,Mother Night,1996,R,114 min,"Drama, Romance, War","Nick Nolte, Anthony J. Robinow, Michael McGill, Shimon Aviel",Keith Gordon,"English, German, Yiddish",7.1,"4,916"
678,tt0111019,Wild Reeds,1994,Not Rated,110 min,Drama,"Élodie Bouchez, Gaël Morel, Stéphane Rideau, Frédéric Gorny",André Téchiné,French,7.4,"5,301"
679,tt0035896,For Whom the Bell Tolls,1943,Passed,170 min,"Adventure, Drama, History, Romance, War","Gary Cooper, Ingrid Bergman, Akim Tamiroff, Arturo de Córdova",Sam Wood,"English, Spanish",6.9,"8,399"
680,tt0032904,The Philadelphia Story,1940,Not Rated,112 min,"Comedy, Romance","Cary Grant, Katharine Hepburn, James Stewart, Ruth Hussey",George Cukor,"English, French",7.9,"63,989"
681,tt0045152,Singin' in the Rain,1952,G,103 min,"Comedy, Musical, Romance","Gene Kelly, Donald O'Connor, Debbie Reynolds, Jean Hagen","Stanley Donen, Gene Kelly",English,8.3,"220,062"
682,tt0043278,An American in Paris,1951,Passed,114 min,"Drama, Musical, Romance","Gene Kelly, Leslie Caron, Oscar Levant, Georges Guétary",Vincente Minnelli,"English, French, German",7.2,"30,631"
683,tt0050419,Funny Face,1957,Not Rated,103 min,"Comedy, Musical, Romance","Audrey Hepburn, Fred Astaire, Kay Thompson, Michel Auclair",Stanley Donen,"English, French",7.0,"27,301"
684,tt0054698,Breakfast at Tiffany's,1961,Approved,115 min,"Comedy, Drama, Romance","Audrey Hepburn, George Peppard, Patricia Neal, Buddy Ebsen",Blake Edwards,"English, Portuguese, French, Japanese",7.6,"167,191"
685,tt0052357,Vertigo,1958,PG,128 min,"Mystery, Romance, Thriller","James Stewart, Kim Novak, Barbara Bel Geddes, Tom Helmore",Alfred Hitchcock,English,8.3,"366,048"
686,tt0047396,Rear Window,1954,PG,112 min,"Mystery, Thriller","James Stewart, Grace Kelly, Wendell Corey, Thelma Ritter",Alfred Hitchcock,English,8.4,"445,910"
687,tt0025316,It Happened One Night,1934,Approved,105 min,"Comedy, Romance","Clark Gable, Claudette Colbert, Walter Connolly, Roscoe Karns",Frank Capra,English,8.1,"94,390"
688,tt0036855,Gaslight,1944,Not Rated,114 min,"Crime, Drama, Mystery, Thriller","Charles Boyer, Ingrid Bergman, Joseph Cotten, May Whitty",George Cukor,"English, Italian",7.8,"24,753"
689,tt0025164,The Gay Divorcee,1934,Approved,107 min,"Comedy, Musical, Romance","Fred Astaire, Ginger Rogers, Alice Brady, Edward Everett Horton",Mark Sandrich,"English, French, Italian",7.5,"7,051"
690,tt0053125,North by Northwest,1959,Approved,136 min,"Adventure, Mystery, Thriller","Cary Grant, Eva Marie Saint, James Mason, Jessie Royce Landis",Alfred Hitchcock,"English, French",8.3,"301,264"
691,tt0053604,The Apartment,1960,Approved,125 min,"Comedy, Drama, Romance","Jack Lemmon, Shirley MacLaine, Fred MacMurray, Ray Walston",Billy Wilder,English,8.3,"165,873"
692,tt0053291,Some Like It Hot,1959,Passed,121 min,"Comedy, Music, Romance","Marilyn Monroe, Tony Curtis, Jack Lemmon, George Raft",Billy Wilder,English,8.2,"245,749"
693,tt0056923,Charade,1963,Passed,113 min,"Comedy, Mystery, Romance, Thriller","Cary Grant, Audrey Hepburn, Walter Matthau, James Coburn",Stanley Donen,"English, French, German, Italian, Spanish",7.9,"69,070"
694,tt0034583,Casablanca,1942,PG,102 min,"Drama, Romance, War","Humphrey Bogart, Ingrid Bergman, Paul Henreid, Claude Rains",Michael Curtiz,"English, French, German, Italian",8.5,"524,240"
695,tt0033870,The Maltese Falcon,1941,Not Rated,100 min,"Film-Noir, Mystery","Humphrey Bogart, Mary Astor, Gladys George, Peter Lorre",John Huston,English,8.0,"149,233"
696,tt0058385,My Fair Lady,1964,G,170 min,"Drama, Family, Musical, Romance","Audrey Hepburn, Rex Harrison, Stanley Holloway, Wilfrid Hyde-White",George Cukor,English,7.8,"86,880"
697,tt0047437,Sabrina,1954,Passed,113 min,"Comedy, Drama, Romance","Humphrey Bogart, Audrey Hepburn, William Holden, Walter Hampden",Billy Wilder,"English, French",7.7,"59,745"
698,tt0046250,Roman Holiday,1953,Not Rated,118 min,"Comedy, Romance","Gregory Peck, Audrey Hepburn, Eddie Albert, Hartley Power",William Wyler,"English, Italian, German",8.0,"128,127"
699,tt0031580,The Little Princess,1939,Approved,93 min,"Comedy, Drama, Family, Musical","Shirley Temple, Richard Greene, Anita Louise, Ian Hunter","Walter Lang, William A. Seiter","English, Hindi",7.2,"5,668"
700,tt0037059,Meet Me in St. Louis,1944,Passed,113 min,"Comedy, Drama, Family, Music, Romance","Judy Garland, Margaret O'Brien, Mary Astor, Lucille Bremer",Vincente Minnelli,English,7.5,"21,248"
701,tt0032138,The Wizard of Oz,1939,PG,102 min,"Adventure, Family, Fantasy, Musical","Judy Garland, Frank Morgan, Ray Bolger, Bert Lahr","Victor Fleming, George Cukor, Mervyn LeRoy, Norman Taurog, Richard Thorpe, King Vidor",English,8.0,"372,058"
702,tt0031381,Gone with the Wind,1939,Passed,238 min,"Drama, History, Romance, War","Thomas Mitchell, Barbara O'Neil, Vivien Leigh, Evelyn Keyes","Victor Fleming, George Cukor, Sam Wood",English,8.1,"290,863"
703,tt0084370,My Favorite Year,1982,PG,92 min,"Comedy, Drama","Peter O'Toole, Mark Linn-Baker, Jessica Harper, Joseph Bologna",Richard Benjamin,English,7.4,"8,705"
704,tt0043014,Sunset Blvd.,1950,Passed,110 min,"Drama, Film-Noir","William Holden, Gloria Swanson, Erich von Stroheim, Nancy Olson",Billy Wilder,English,8.4,"203,249"
705,tt0033467,Citizen Kane,1941,PG,119 min,"Drama, Mystery","Joseph Cotten, Dorothy Comingore, Agnes Moorehead, Ruth Warrick",Orson Welles,"English, Italian",8.3,"407,017"
706,tt0062622,2001: A Space Odyssey,1968,G,149 min,"Adventure, Sci-Fi","Keir Dullea, Gary Lockwood, William Sylvester, Daniel Richter",Stanley Kubrick,"English, Russian",8.3,"607,841"
707,tt0042192,All About Eve,1950,Passed,138 min,Drama,"Bette Davis, Anne Baxter, George Sanders, Celeste Holm",Joseph L. Mankiewicz,"English, French",8.2,"120,945"
708,tt0032143,The Women,1939,Not Rated,133 min,"Comedy, Drama","Norma Shearer, Joan Crawford, Rosalind Russell, Mary Boland",George Cukor,"English, French",7.8,"12,645"
